resp,category,fribbleSelected,task,subjID,trial,labelPresented,frequency,rt,list,acc,type_of_resp,expeType
30675,3,tob,2AFC - 4 pictures,3491839,31,dep,high,2224.46,1,0,mismatch-type1,pilot1
30725,3,tob,2AFC - 4 pictures,3394859,43,tob,low,2239.45,1,1,match,pilot1
30725,3,tob,2AFC - 4 pictures,3424063,43,tob,low,2608,1,1,match,pilot1
30825,3,tob,2AFC - 4 pictures,3430836,27,wug,low,1568.22,1,0,mismatch-type1,pilot1
30825,3,tob,2AFC - 4 pictures,3473048,27,wug,low,2231.145,1,0,mismatch-type1,pilot1
30825,3,tob,2AFC - 4 pictures,3467073,27,wug,low,1086.765,1,0,mismatch-type1,pilot1
30825,3,tob,2AFC - 4 pictures,3491839,27,wug,low,1342.015,1,0,mismatch-type1,pilot1
31025,3,tob,2AFC - 4 pictures,3473048,40,wug,low,1614.73,1,0,mismatch-type1,pilot1
31025,3,tob,2AFC - 4 pictures,3430836,40,wug,low,2437.795,1,0,mismatch-type1,pilot1
31025,3,tob,2AFC - 4 pictures,3467073,40,wug,low,1542.915,1,0,mismatch-type1,pilot1
31025,3,tob,2AFC - 4 pictures,3424063,53,tob,low,1506,1,1,match,pilot1
31025,3,tob,2AFC - 4 pictures,3491839,53,tob,low,2140.315,1,1,match,pilot1
31025,3,tob,2AFC - 4 pictures,3491839,40,wug,low,1528.89,1,0,mismatch-type1,pilot1
31025,3,tob,2AFC - 4 pictures,3424063,44,tob,low,1217,1,1,match,pilot1
31025,3,tob,2AFC - 4 pictures,3475213,53,tob,low,1778.76,1,1,match,pilot1
31025,3,tob,2AFC - 4 pictures,3421453,53,tob,low,1796.995,1,1,match,pilot1
31025,3,tob,2AFC - 4 pictures,3481518,44,tob,low,2581.905,1,1,match,pilot1
31025,3,tob,2AFC - 4 pictures,3481518,53,tob,low,1496.12,1,1,match,pilot1
31375,3,tob,2AFC - 4 pictures,3491839,2,tob,high,1687.435,1,1,match,pilot1
31375,3,tob,2AFC - 4 pictures,3467073,8,wug,high,1910.06,1,0,mismatch-type2,pilot1
31375,3,tob,2AFC - 4 pictures,3467073,2,tob,high,1810.315,1,1,match,pilot1
31375,3,tob,2AFC - 4 pictures,3421453,2,tob,high,3431.39,1,1,match,pilot1
31375,3,tob,2AFC - 4 pictures,3424063,2,tob,high,1288,1,1,match,pilot1
31375,3,tob,2AFC - 4 pictures,3430836,2,tob,high,3427.925,1,1,match,pilot1
31375,3,tob,2AFC - 4 pictures,3481518,2,tob,high,1261.24,1,1,match,pilot1
31375,3,tob,2AFC - 4 pictures,3473048,2,tob,high,1713.055,1,1,match,pilot1
31375,3,tob,2AFC - 4 pictures,3475213,2,tob,high,1456.355,1,1,match,pilot1
31375,3,tob,2AFC - 4 pictures,3394859,2,tob,high,1959.245,1,1,match,pilot1
31525,3,tob,2AFC - 4 pictures,3467073,4,wug,low,1817.165,1,0,mismatch-type1,pilot1
31525,3,tob,2AFC - 4 pictures,3481518,35,tob,low,1732.175,1,1,match,pilot1
31525,3,tob,2AFC - 4 pictures,3473048,4,wug,low,2029.325,1,0,mismatch-type1,pilot1
31525,3,tob,2AFC - 4 pictures,3491839,4,wug,low,1662.605,1,0,mismatch-type1,pilot1
31525,3,tob,2AFC - 4 pictures,3475213,4,wug,low,2488.325,1,0,mismatch-type1,pilot1
31525,3,tob,2AFC - 4 pictures,3475213,35,tob,low,2315.555,1,1,match,pilot1
31525,3,tob,2AFC - 4 pictures,3424063,35,tob,low,1516,1,1,match,pilot1
31525,3,tob,2AFC - 4 pictures,3394859,35,tob,low,2484.94,1,1,match,pilot1
31625,3,tob,2AFC - 4 pictures,3394859,19,tob,low,2444.435,1,1,match,pilot1
31625,3,tob,2AFC - 4 pictures,3491839,19,tob,low,2255.685,1,1,match,pilot1
31625,3,tob,2AFC - 4 pictures,3430836,19,tob,low,2843.295,1,1,match,pilot1
31625,3,tob,2AFC - 4 pictures,3481518,19,tob,low,1932.965,1,1,match,pilot1
31825,3,tob,2AFC - 4 pictures,3491839,24,wug,low,1430.615,1,0,mismatch-type1,pilot1
31825,3,tob,2AFC - 4 pictures,3473048,24,wug,low,2053.355,1,0,mismatch-type1,pilot1
31925,3,tob,2AFC - 4 pictures,3430836,33,wug,low,3065.99,1,0,mismatch-type1,pilot1
31925,3,tob,2AFC - 4 pictures,3491839,33,wug,low,1547.195,1,0,mismatch-type1,pilot1
31925,3,tob,2AFC - 4 pictures,3473048,33,wug,low,1655.21,1,0,mismatch-type1,pilot1
31925,3,tob,2AFC - 4 pictures,3467073,33,wug,low,1181.815,1,0,mismatch-type1,pilot1
31975,3,tob,2AFC - 4 pictures,3491839,26,dep,high,2156.265,1,0,mismatch-type1,pilot1
32025,3,tob,2AFC - 4 pictures,3491839,56,dep,low,925.765,1,0,mismatch-type2,pilot1
32075,3,tob,2AFC - 4 pictures,3491839,6,dep,high,1486.32,1,0,mismatch-type1,pilot1
32075,3,tob,2AFC - 4 pictures,3481518,6,dep,high,2099.07,1,0,mismatch-type1,pilot1
32125,3,tob,2AFC - 4 pictures,3430836,20,tob,low,3472.045,1,1,match,pilot1
32125,3,tob,2AFC - 4 pictures,3421453,20,tob,low,3132.665,1,1,match,pilot1
32125,3,tob,2AFC - 4 pictures,3481518,20,tob,low,2029.35,1,1,match,pilot1
32125,3,tob,2AFC - 4 pictures,3394859,20,tob,low,2019.465,1,1,match,pilot1
32125,3,tob,2AFC - 4 pictures,3424063,20,tob,low,2485,1,1,match,pilot1
32275,3,tob,2AFC - 4 pictures,3475213,41,tob,high,3156.755,1,1,match,pilot1
32275,3,tob,2AFC - 4 pictures,3394859,41,tob,high,2954.595,1,1,match,pilot1
32275,3,tob,2AFC - 4 pictures,3430836,41,tob,high,1475.1,1,1,match,pilot1
32275,3,tob,2AFC - 4 pictures,3424063,41,tob,high,1614,1,1,match,pilot1
32275,3,tob,2AFC - 4 pictures,3473048,41,tob,high,1353.59,1,1,match,pilot1
32275,3,tob,2AFC - 4 pictures,3481518,41,tob,high,1235.775,1,1,match,pilot1
32275,3,tob,2AFC - 4 pictures,3467073,41,tob,high,1258.385,1,1,match,pilot1
32375,3,tob,2AFC - 4 pictures,3491839,45,dep,high,1964.36,1,0,mismatch-type1,pilot1
32425,3,tob,2AFC - 4 pictures,3467073,30,wug,low,2029.645,1,0,mismatch-type1,pilot1
32425,3,tob,2AFC - 4 pictures,3430836,30,wug,low,1954.375,1,0,mismatch-type1,pilot1
32425,3,tob,2AFC - 4 pictures,3473048,30,wug,low,1568.69,1,0,mismatch-type1,pilot1
32425,3,tob,2AFC - 4 pictures,3491839,30,wug,low,1699.83,1,0,mismatch-type1,pilot1
32475,3,tob,2AFC - 4 pictures,3491839,17,dep,high,3305.965,1,0,mismatch-type1,pilot1
32525,3,tob,2AFC - 4 pictures,3491839,12,wug,low,1169.4,1,0,mismatch-type1,pilot1
32525,3,tob,2AFC - 4 pictures,3430836,12,wug,low,3171.81,1,0,mismatch-type1,pilot1
32525,3,tob,2AFC - 4 pictures,3421453,12,wug,low,2792.195,1,0,mismatch-type1,pilot1
32525,3,tob,2AFC - 4 pictures,3473048,12,wug,low,2613.575,1,0,mismatch-type1,pilot1
32875,3,tob,2AFC - 4 pictures,3473048,18,tob,high,1551.465,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3394859,29,tob,high,2808.38,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3467073,29,tob,high,1461.115,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3430836,18,tob,high,1547.385,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3430836,29,tob,high,1987.05,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3473048,29,tob,high,2603.065,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3424063,18,tob,high,1644,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3467073,18,tob,high,2418.38,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3481518,18,tob,high,1315.88,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3424063,29,tob,high,1337,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3481518,29,tob,high,1757.645,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3421453,29,tob,high,1722.805,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3394859,18,tob,high,2383.31,1,1,match,pilot1
32875,3,tob,2AFC - 4 pictures,3475213,29,tob,high,2330.6,1,1,match,pilot1
33075,3,tob,2AFC - 4 pictures,3430836,1,tob,high,1825.73,1,1,match,pilot1
33075,3,tob,2AFC - 4 pictures,3424063,1,tob,high,2201,1,1,match,pilot1
33075,3,tob,2AFC - 4 pictures,3491839,1,tob,high,1512.605,1,1,match,pilot1
33075,3,tob,2AFC - 4 pictures,3475213,1,tob,high,1618.665,1,1,match,pilot1
33075,3,tob,2AFC - 4 pictures,3473048,1,tob,high,1302.06,1,1,match,pilot1
33075,3,tob,2AFC - 4 pictures,3421453,1,tob,high,3401.47,1,1,match,pilot1
33075,3,tob,2AFC - 4 pictures,3481518,1,tob,high,1090.34,1,1,match,pilot1
33075,3,tob,2AFC - 4 pictures,3467073,1,tob,high,1597.655,1,1,match,pilot1
33475,3,tob,2AFC - 4 pictures,3491839,28,tob,high,2548.565,1,1,match,pilot1
33475,3,tob,2AFC - 4 pictures,3481518,28,tob,high,1233.165,1,1,match,pilot1
33475,3,tob,2AFC - 4 pictures,3473048,28,tob,high,1570.575,1,1,match,pilot1
33475,3,tob,2AFC - 4 pictures,3394859,28,tob,high,1362.85,1,1,match,pilot1
33475,3,tob,2AFC - 4 pictures,3430836,28,tob,high,1351.635,1,1,match,pilot1
33475,3,tob,2AFC - 4 pictures,3467073,28,tob,high,1389.375,1,1,match,pilot1
33575,3,tob,2AFC - 4 pictures,3430836,25,tob,high,1451.9,1,1,match,pilot1
33575,3,tob,2AFC - 4 pictures,3481518,25,tob,high,1562.665,1,1,match,pilot1
33575,3,tob,2AFC - 4 pictures,3467073,25,tob,high,1569.69,1,1,match,pilot1
33575,3,tob,2AFC - 4 pictures,3473048,25,tob,high,2206.04,1,1,match,pilot1
33575,3,tob,2AFC - 4 pictures,3394859,25,tob,high,1393.42,1,1,match,pilot1
bim10,4,bim,2AFC - 4 pictures,3467073,15,dep,high,2181.47,1,0,errorControl-high,pilot1
bim11,4,bim,2AFC - 4 pictures,3491839,16,tob,high,1152.59,1,0,errorControl-high,pilot1
bim14,4,bim,2AFC - 4 pictures,3475213,14,bim,control_high,1141.21,1,1,match,pilot1
bim14,4,bim,2AFC - 4 pictures,3481518,14,bim,control_high,1057.195,1,1,match,pilot1
bim14,4,bim,2AFC - 4 pictures,3394859,14,bim,control_high,1528.12,1,1,match,pilot1
bim14,4,bim,2AFC - 4 pictures,3421453,14,bim,control_high,1807.225,1,1,match,pilot1
bim14,4,bim,2AFC - 4 pictures,3491839,43,tob,low,1755.345,1,0,errorControl-low,pilot1
bim14,4,bim,2AFC - 4 pictures,3473048,14,bim,control_high,1667.71,1,1,match,pilot1
bim15,4,bim,2AFC - 4 pictures,3491839,9,dep,high,2587.385,1,0,errorControl-high,pilot1
bim16,4,bim,2AFC - 4 pictures,3467073,51,bim,control_low,3100.435,1,1,match,pilot1
bim16,4,bim,2AFC - 4 pictures,3430836,51,bim,control_low,1923.2,1,1,match,pilot1
bim16,4,bim,2AFC - 4 pictures,3424063,51,bim,control_low,1092,1,1,match,pilot1
bim16,4,bim,2AFC - 4 pictures,3481518,51,bim,control_low,1039.55,1,1,match,pilot1
bim16,4,bim,2AFC - 4 pictures,3394859,51,bim,control_low,1527.98,1,1,match,pilot1
bim16,4,bim,2AFC - 4 pictures,3475213,51,bim,control_low,2598.29,1,1,match,pilot1
bim16,4,bim,2AFC - 4 pictures,3473048,51,bim,control_low,2550.63,1,1,match,pilot1
bim16,4,bim,2AFC - 4 pictures,3421453,51,bim,control_low,1999.575,1,1,match,pilot1
bim17,4,bim,2AFC - 4 pictures,3491839,11,dep,low,3264.49,1,0,errorControl-low,pilot1
bim17,4,bim,2AFC - 4 pictures,3467073,11,dep,low,2263.795,1,0,errorControl-low,pilot1
bim17,4,bim,2AFC - 4 pictures,3491839,41,tob,high,1332.71,1,0,errorControl-high,pilot1
bim17,4,bim,2AFC - 4 pictures,3467073,56,dep,low,2288.075,1,0,errorControl-low,pilot1
bim18,4,bim,2AFC - 4 pictures,3467073,19,tob,low,2507.22,1,0,errorControl-low,pilot1
bim2,4,bim,2AFC - 4 pictures,3467073,12,wug,low,1306.325,1,0,errorControl-low,pilot1
bim2,4,bim,2AFC - 4 pictures,3491839,35,tob,low,1233.485,1,0,errorControl-low,pilot1
bim20,4,bim,2AFC - 4 pictures,3475213,46,wug,high,1321.015,1,0,errorControl-high,pilot1
bim22,4,bim,2AFC - 4 pictures,3491839,18,tob,high,2561.525,1,0,errorControl-high,pilot1
bim23,4,bim,2AFC - 4 pictures,3421453,5,bim,control_low,1055.84,1,1,match,pilot1
bim23,4,bim,2AFC - 4 pictures,3394859,5,bim,control_low,1403.73,1,1,match,pilot1
bim23,4,bim,2AFC - 4 pictures,3424063,5,bim,control_low,1098,1,1,match,pilot1
bim23,4,bim,2AFC - 4 pictures,3473048,5,bim,control_low,1503.045,1,1,match,pilot1
bim23,4,bim,2AFC - 4 pictures,3475213,5,bim,control_low,1123.79,1,1,match,pilot1
bim23,4,bim,2AFC - 4 pictures,3467073,5,bim,control_low,1128.485,1,1,match,pilot1
bim23,4,bim,2AFC - 4 pictures,3491839,5,bim,control_low,1362.615,1,1,match,pilot1
bim23,4,bim,2AFC - 4 pictures,3481518,5,bim,control_low,1134.785,1,1,match,pilot1
bim24,4,bim,2AFC - 4 pictures,3481518,23,bim,control_low,914.38,1,1,match,pilot1
bim24,4,bim,2AFC - 4 pictures,3491839,23,bim,control_low,1376.83,1,1,match,pilot1
bim24,4,bim,2AFC - 4 pictures,3424063,23,bim,control_low,1116,1,1,match,pilot1
bim24,4,bim,2AFC - 4 pictures,3475213,23,bim,control_low,1082.515,1,1,match,pilot1
bim24,4,bim,2AFC - 4 pictures,3421453,23,bim,control_low,1384.65,1,1,match,pilot1
bim24,4,bim,2AFC - 4 pictures,3491839,44,tob,low,2042.24,1,0,errorControl-low,pilot1
bim24,4,bim,2AFC - 4 pictures,3394859,23,bim,control_low,1487.625,1,1,match,pilot1
bim24,4,bim,2AFC - 4 pictures,3467073,23,bim,control_low,1467.815,1,1,match,pilot1
bim24,4,bim,2AFC - 4 pictures,3473048,23,bim,control_low,1183.1,1,1,match,pilot1
bim24,4,bim,2AFC - 4 pictures,3430836,23,bim,control_low,2722.09,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3421453,50,bim,control_high,1279.71,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3424063,37,bim,control_low,1171,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3394859,37,bim,control_low,1273.895,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3394859,50,bim,control_high,1245.8,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3430836,37,bim,control_low,1705.425,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3430836,50,bim,control_high,2008.8,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3481518,37,bim,control_low,1056.055,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3467073,37,bim,control_low,1711.68,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3475213,50,bim,control_high,1504.42,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3481518,50,bim,control_high,1044.885,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3467073,50,bim,control_high,1258.48,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3475213,37,bim,control_low,1424.645,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3473048,50,bim,control_high,1190.76,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3424063,50,bim,control_high,1075,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3473048,37,bim,control_low,1604.22,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3491839,37,bim,control_low,2002.27,1,1,match,pilot1
bim4,4,bim,2AFC - 4 pictures,3421453,37,bim,control_low,1153.475,1,1,match,pilot1
bim5,4,bim,2AFC - 4 pictures,3430836,55,bim,control_high,1476.865,1,1,match,pilot1
bim5,4,bim,2AFC - 4 pictures,3424063,55,bim,control_high,1621,1,1,match,pilot1
bim5,4,bim,2AFC - 4 pictures,3394859,55,bim,control_high,2353.08,1,1,match,pilot1
bim5,4,bim,2AFC - 4 pictures,3473048,55,bim,control_high,1929.185,1,1,match,pilot1
bim5,4,bim,2AFC - 4 pictures,3475213,55,bim,control_high,1496.585,1,1,match,pilot1
bim5,4,bim,2AFC - 4 pictures,3481518,55,bim,control_high,1006.915,1,1,match,pilot1
bim5,4,bim,2AFC - 4 pictures,3421453,55,bim,control_high,882.285,1,1,match,pilot1
bim6,4,bim,2AFC - 4 pictures,3394859,47,bim,control_high,1266.05,1,1,match,pilot1
bim6,4,bim,2AFC - 4 pictures,3467073,47,bim,control_high,1862.295,1,1,match,pilot1
bim6,4,bim,2AFC - 4 pictures,3430836,47,bim,control_high,1964.87,1,1,match,pilot1
bim6,4,bim,2AFC - 4 pictures,3475213,47,bim,control_high,1265.265,1,1,match,pilot1
bim6,4,bim,2AFC - 4 pictures,3473048,47,bim,control_high,1794.215,1,1,match,pilot1
bim6,4,bim,2AFC - 4 pictures,3424063,47,bim,control_high,3049,1,1,match,pilot1
bim6,4,bim,2AFC - 4 pictures,3481518,47,bim,control_high,1030.4,1,1,match,pilot1
bim6,4,bim,2AFC - 4 pictures,3421453,47,bim,control_high,1001.79,1,1,match,pilot1
missing,NA,NA,2AFC - 4 pictures,3424063,28,tob,high,3493,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3394859,38,dep,low,3498.675,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,5,bim,control_low,3497.951,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3467073,22,wug,low,3497.204,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3394859,13,wug,high,3498.143,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3394859,1,tob,high,3498.575,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3491839,47,bim,control_high,3503.505,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3475213,17,dep,high,3501.099,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3475213,18,tob,high,3500.946,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3421453,21,wug,high,3499.887,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3421453,22,wug,low,3499.97,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3394859,48,dep,low,3498.495,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,15,dep,high,3496.841,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3491839,54,dep,low,3503.533,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3421453,25,tob,high,3500.123,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3467073,34,dep,low,3497.211,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3421453,28,tob,high,3500.047,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3421453,42,wug,high,3500.019,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3421453,3,dep,high,3499.997,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,22,wug,low,3497.035,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3424063,19,tob,low,3498,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,24,wug,low,3497.481,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3421453,19,tob,low,3499.901,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,26,dep,high,3497.19,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3424063,24,wug,low,3520,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3475213,48,dep,low,3500.972,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3394859,34,dep,low,3498.084,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3473048,21,wug,high,3501.54,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,44,tob,low,3497.237,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3421453,27,wug,low,3500.095,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,10,tob,low,3496.677,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3424063,25,tob,high,3504,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3421453,4,wug,low,3500.015,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3394859,27,wug,low,3498.277,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,14,bim,control_high,3497.848,1,NA,timedOut,pilot1
missing,NA,NA,2AFC - 4 pictures,3467073,55,bim,control_high,3497.201,1,NA,mismatch-type1,pilot1
missing,NA,NA,2AFC - 4 pictures,3424063,14,bim,control_high,3501,1,NA,mismatch-type1,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,3,dep,high,3502.191,1,NA,mismatch-type1,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,34,dep,low,3498.153,1,NA,mismatch-type1,pilot1
missing,NA,NA,2AFC - 4 pictures,3430836,52,tob,low,3499.204,1,NA,mismatch-type1,pilot1
10125,1,dep,2AFC - 4 pictures,3518198,30,dep,low,2195.00000000698,2,1,match,pilot2
10125,1,dep,2AFC - 4 pictures,3517616,48,wug,low,1426.28000001423,2,0,mismatch-type2,pilot2
10225,1,dep,2AFC - 4 pictures,3528247,27,dep,low,3036.07999999076,3,1,match,pilot2
10225,1,dep,2AFC - 4 pictures,3528246,19,dep,low,3340.62500001164,3,1,match,pilot2
10225,1,dep,2AFC - 4 pictures,3502663,23,dep,low,2045.80500000021,3,1,match,pilot2
10325,1,dep,2AFC - 4 pictures,3528247,46,tob,low,1134.78000002215,3,0,mismatch-type1,pilot2
10325,1,dep,2AFC - 4 pictures,3518198,55,dep,low,2857.00000001816,2,1,match,pilot2
10425,1,dep,2AFC - 4 pictures,3528247,40,tob,low,1276.3799999957,3,0,mismatch-type1,pilot2
10475,1,dep,2AFC - 4 pictures,3528247,21,dep,high,2258.28000000911,3,1,match,pilot2
10475,1,dep,2AFC - 4 pictures,3528246,21,dep,high,3021.9250000082,3,1,match,pilot2
10475,1,dep,2AFC - 4 pictures,3528273,47,dep,high,1826.74500020221,1,1,match,pilot2
10475,1,dep,2AFC - 4 pictures,3517626,30,dep,high,3021.00000000792,1,1,match,pilot2
10475,1,dep,2AFC - 4 pictures,3502663,50,dep,high,2095.91999999975,3,1,match,pilot2
10475,1,dep,2AFC - 4 pictures,3502650,21,dep,high,2395.52000000003,1,1,match,pilot2
10525,1,dep,2AFC - 4 pictures,3528273,25,tob,low,2193.5049998574,1,0,mismatch-type1,pilot2
10525,1,dep,2AFC - 4 pictures,3528252,23,tob,low,1038.08500000741,2,0,mismatch-type1,pilot2
10525,1,dep,2AFC - 4 pictures,3502650,55,tob,low,1440.31500000006,1,0,mismatch-type1,pilot2
10525,1,dep,2AFC - 4 pictures,3518198,28,tob,low,3125.99999998929,2,0,mismatch-type1,pilot2
10525,1,dep,2AFC - 4 pictures,3517616,42,tob,low,1620.76499999966,2,0,mismatch-type1,pilot2
10525,1,dep,2AFC - 4 pictures,3517626,13,tob,low,1372.99999999232,1,0,mismatch-type1,pilot2
10625,1,dep,2AFC - 4 pictures,3528252,53,tob,low,1255.87499997346,2,0,mismatch-type1,pilot2
10625,1,dep,2AFC - 4 pictures,3518198,50,tob,low,2853.00000000279,2,0,mismatch-type1,pilot2
10625,1,dep,2AFC - 4 pictures,3517616,16,tob,low,1419.67000000295,2,0,mismatch-type1,pilot2
10675,1,dep,2AFC - 4 pictures,3528252,31,dep,high,1894.78999999119,2,1,match,pilot2
10675,1,dep,2AFC - 4 pictures,3528247,11,dep,high,1720.44999999343,3,1,match,pilot2
10675,1,dep,2AFC - 4 pictures,3528246,45,dep,high,2346.72499999579,3,1,match,pilot2
10675,1,dep,2AFC - 4 pictures,3502663,13,dep,high,1368.79999999974,3,1,match,pilot2
10675,1,dep,2AFC - 4 pictures,3518198,37,dep,high,1513.00000003539,2,1,match,pilot2
10725,1,dep,2AFC - 4 pictures,3517616,32,tob,low,1402.05000000424,2,0,mismatch-type1,pilot2
10725,1,dep,2AFC - 4 pictures,3528252,26,tob,low,1283.58500002651,2,0,mismatch-type1,pilot2
10725,1,dep,2AFC - 4 pictures,3518198,15,tob,low,2069.0000000177,2,0,mismatch-type1,pilot2
10825,1,dep,2AFC - 4 pictures,3518198,56,dep,low,1614.99999999069,2,1,match,pilot2
10825,1,dep,2AFC - 4 pictures,3518198,21,dep,low,1734.99999998603,2,1,match,pilot2
10925,1,dep,2AFC - 4 pictures,3502663,28,dep,low,2312.32000000001,3,1,match,pilot2
10925,1,dep,2AFC - 4 pictures,3518198,9,dep,low,2100.99999996601,2,1,match,pilot2
10925,1,dep,2AFC - 4 pictures,3517616,56,dep,low,1146.11500001047,2,1,match,pilot2
10975,1,dep,2AFC - 4 pictures,3502663,39,dep,high,2006.02500000014,3,1,match,pilot2
10975,1,dep,2AFC - 4 pictures,3528247,10,dep,high,1777.40500000073,3,1,match,pilot2
10975,1,dep,2AFC - 4 pictures,3502663,32,wug,high,1603.45999999982,3,0,mismatch-type1,pilot2
10975,1,dep,2AFC - 4 pictures,3528246,2,dep,high,2782.79499999189,3,1,match,pilot2
11025,1,dep,2AFC - 4 pictures,3517616,51,tob,low,1122.09000001894,2,0,mismatch-type1,pilot2
11025,1,dep,2AFC - 4 pictures,3528252,5,tob,low,2055.21500000032,2,0,mismatch-type1,pilot2
11025,1,dep,2AFC - 4 pictures,3518198,49,tob,low,2145.00000001863,2,0,mismatch-type1,pilot2
11025,1,dep,2AFC - 4 pictures,3517616,6,tob,low,1514.7649999999,2,0,mismatch-type1,pilot2
11025,1,dep,2AFC - 4 pictures,3528252,42,tob,low,1668.66500000469,2,0,mismatch-type1,pilot2
11025,1,dep,2AFC - 4 pictures,3518198,11,tob,low,1962.99999998882,2,0,mismatch-type1,pilot2
11025,1,dep,2AFC - 4 pictures,3517616,47,wug,low,2069.40000000759,2,0,mismatch-type2,pilot2
11075,1,dep,2AFC - 4 pictures,3502663,52,dep,high,2687.28999999986,3,1,match,pilot2
11075,1,dep,2AFC - 4 pictures,3528247,43,dep,high,2093.11000001617,3,1,match,pilot2
11075,1,dep,2AFC - 4 pictures,3528246,4,dep,high,1643.54999999341,3,1,match,pilot2
11175,1,dep,2AFC - 4 pictures,3528273,28,dep,high,1584.20000015758,1,1,match,pilot2
11175,1,dep,2AFC - 4 pictures,3517626,35,dep,high,1453.9999999979,1,1,match,pilot2
11175,1,dep,2AFC - 4 pictures,3502650,11,dep,high,1599.84999999983,1,1,match,pilot2
11225,1,dep,2AFC - 4 pictures,3517616,45,tob,low,1234.64999999851,2,0,mismatch-type1,pilot2
11225,1,dep,2AFC - 4 pictures,3528247,9,dep,low,1614.46499999147,3,1,match,pilot2
