N_subj N_obs dataParamsN alpha beta1 beta2 beta3 run model_grand_mean model_beta1 model_beta2 model_beta3 model_grand_mean_se model_beta1_se model_beta2_se model_beta3_se model_learninginLow_effect model_learninginLow_se singular conv_error CoefficientTested H1sd BF BF_cat pvalue
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 1 1.49149034844487 -1.49749845304988 0.661111772491433 0.985103544406045 0.105312380646609 0.154426034723704 0.0933240744813797 0.186645505508175 1.15366437630236 0.112448775819386 N N grandmean 1.60993490494602 3.0490441369716e+42 9 1.5625268745691e-45
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 1 1.49149034844487 -1.49749845304988 0.661111772491433 0.985103544406045 0.105312380646609 0.154426034723704 0.0933240744813797 0.186645505508175 1.15366437630236 0.112448775819386 N N grandmean 0.80496745247301 1.71819815688085e+42 9 1.5625268745691e-45
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 1 1.49149034844487 -1.49749845304988 0.661111772491433 0.985103544406045 0.105312380646609 0.154426034723704 0.0933240744813797 0.186645505508175 1.15366437630236 0.112448775819386 N N maineffectFreq 1.70245936802782 32280081544044138496 9 3.09919230082435e-22
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 1 1.49149034844487 -1.49749845304988 0.661111772491433 0.985103544406045 0.105312380646609 0.154426034723704 0.0933240744813797 0.186645505508175 1.15366437630236 0.112448775819386 N N maineffectFreq 0.851229684013909 20927925067282874368 9 3.09919230082435e-22
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 1 1.49149034844487 -1.49749845304988 0.661111772491433 0.985103544406045 0.105312380646609 0.154426034723704 0.0933240744813797 0.186645505508175 1.15366437630236 0.112448775819386 N N maineffectlearning 0.662575780505779 13541016314.112 9 1.40008260727708e-12
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 1 1.49149034844487 -1.49749845304988 0.661111772491433 0.985103544406045 0.105312380646609 0.154426034723704 0.0933240744813797 0.186645505508175 1.15366437630236 0.112448775819386 N N maineffectlearning 0.33128789025289 6779082350.71206 9 1.40008260727708e-12
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 1 1.49149034844487 -1.49749845304988 0.661111772491433 0.985103544406045 0.105312380646609 0.154426034723704 0.0933240744813797 0.186645505508175 1.15366437630236 0.112448775819386 N N interaction 1.02645921376387 256980.59764563 9 1.30645121540013e-07
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 1 1.49149034844487 -1.49749845304988 0.661111772491433 0.985103544406045 0.105312380646609 0.154426034723704 0.0933240744813797 0.186645505508175 1.15366437630236 0.112448775819386 N N interaction 0.513229606881937 150681.639999939 9 1.30645121540013e-07
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 1 1.49149034844487 -1.49749845304988 0.661111772491433 0.985103544406045 0.105312380646609 0.154426034723704 0.0933240744813797 0.186645505508175 1.15366437630236 0.112448775819386 N N LearninginLow 1.17580521124627 8.50308611511149e+21 9 1.07298598821733e-24
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 1 1.49149034844487 -1.49749845304988 0.661111772491433 0.985103544406045 0.105312380646609 0.154426034723704 0.0933240744813797 0.186645505508175 1.15366437630236 0.112448775819386 N N LearninginLow 0.587902605623133 4.21948536746689e+21 9 1.07298598821733e-24
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 2 1.48153193095692 -1.50457650794997 0.598247202606878 0.762141808942321 0.0945241280556284 0.144733765066414 0.0930766750583543 0.186155464315128 0.979317803120857 0.109021962691403 N N grandmean 1.60993490494602 1.69651059211491e+52 9 2.2927515660595e-55
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 2 1.48153193095692 -1.50457650794997 0.598247202606878 0.762141808942321 0.0945241280556284 0.144733765066414 0.0930766750583543 0.186155464315128 0.979317803120857 0.109021962691403 N N grandmean 0.80496745247301 9.68413725893897e+51 9 2.2927515660595e-55
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 2 1.48153193095692 -1.50457650794997 0.598247202606878 0.762141808942321 0.0945241280556284 0.144733765066414 0.0930766750583543 0.186155464315128 0.979317803120857 0.109021962691403 N N maineffectFreq 1.70245936802782 3.35683494391472e+22 9 2.59983172759424e-25
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 2 1.48153193095692 -1.50457650794997 0.598247202606878 0.762141808942321 0.0945241280556284 0.144733765066414 0.0930766750583543 0.186155464315128 0.979317803120857 0.109021962691403 N N maineffectFreq 0.851229684013909 2.14474439525524e+22 9 2.59983172759424e-25
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 2 1.48153193095692 -1.50457650794997 0.598247202606878 0.762141808942321 0.0945241280556284 0.144733765066414 0.0930766750583543 0.186155464315128 0.979317803120857 0.109021962691403 N N maineffectlearning 0.662575780505779 174788599.208282 9 1.29748253006866e-10
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 2 1.48153193095692 -1.50457650794997 0.598247202606878 0.762141808942321 0.0945241280556284 0.144733765066414 0.0930766750583543 0.186155464315128 0.979317803120857 0.109021962691403 N N maineffectlearning 0.33128789025289 111836038.458811 9 1.29748253006866e-10
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 2 1.48153193095692 -1.50457650794997 0.598247202606878 0.762141808942321 0.0945241280556284 0.144733765066414 0.0930766750583543 0.186155464315128 0.979317803120857 0.109021962691403 N N interaction 1.02645921376387 1194.7113995496 9 4.2378463345823e-05
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 2 1.48153193095692 -1.50457650794997 0.598247202606878 0.762141808942321 0.0945241280556284 0.144733765066414 0.0930766750583543 0.186155464315128 0.979317803120857 0.109021962691403 N N interaction 0.513229606881937 1125.09566811379 9 4.2378463345823e-05
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 2 1.48153193095692 -1.50457650794997 0.598247202606878 0.762141808942321 0.0945241280556284 0.144733765066414 0.0930766750583543 0.186155464315128 0.979317803120857 0.109021962691403 N N LearninginLow 1.17580521124627 43597190242714880 9 2.6406517657493e-19
80 48 1 1.60993490494602 -1.70245936802782 0.662575780505779 1.02645921376387 2 1.48153193095692 -1.50457650794997 0.598247202606878 0.762141808942321 0.0945241280556284 0.144733765066414 0.0930766750583543 0.186155464315128 0.979317803120857 0.109021962691403 N N LearninginLow 0.587902605623133 31757279164115912 9 2.6406517657493e-19
